text,sentiment
susaahh bikin pusing kepala maua verifikasi aja gagal terusnggak gunaaa,negative
kacau masak bookingan ganti sendiritolong baik,positive
tingkat layan,neutral
hilang masuk,neutral
bpjs sehat lubuk pakam mantap,positive
jgn d bikin ribet,neutral
gaguna apk ribet lupa sandi aja susah csnya bot gni doang anggar puluh m matane picek,negative
seringkali ganggu,neutral
mudah,positive
habis update gak masuk woi nik password tetep gak masuk,neutral
kasih chapta eh muter gimana loginnya klo kaya gin,neutral
bantu terima kasih bpjs,neutral
manfaat,neutral
sih buka login x masuk sulit bgt bagus susah bgt obat pake uang aja,negative
alhamdulillah jalan lancar,neutral
masuk aplikasi logout daftar repot disarankandari faskes kantor jamsostek sita wkt tenaga efisien mending tdk baharu,negative
ga dpt kode otp nya pdhl udh ngulang,neutral
hapus aplikasi play store aplikasi buruk mudah sulit,negative
gimana sih daftar antri aja gak blm rekam medis udah rujuk lngsung dri rs udah tera apk tpi milih antri gak sya aj hbis rawat inap kg gak rekam medis,neutral
makasih mudah hamil moga pol gigi,positive
kode otp kunjung masuk masuk,neutral
bantu mudah dlm periksa daftar,positive
aplikasi mobil jkn bantu keluarga terimakasih,neutral
aplikasi eror sulit hp akibat tugas puskesmas sibuk lambat mohon baik terimakasih,negative
ngk mobile jkn ribet daftar nya solusi yg mobile jkn,positive
nomor telp susah kode verifikasi ga whatsapp ponsel jaring udah kali kode verifikasi ga dapet jaring bagus tolong upgrade apknya,neutral
kode otp sms brrulang kali,neutral
orang sepuh sakit main sana bahan tertawa beberpa kali coba verifikasi wajah gagal orang tua sulit jkn d saran aplikasi nya tp unduh main aplikasi gak,negative
lupa sandi nomor hp aktif coba kode berifikasi gak kirim kode verifikasi gimana sih min niat gak aplikasi,neutral
tiba logout pas masuk lupa sandi ganti sandi no tlp email gak cantum dah coba sulit,negative
nambahi no telfon suruh verivikasi halaman kosong gk opsi ni ngebug gmna,neutral
susah masuk coba baik sdh sekian byk org lupa password email gk daftar pakai nomor hp aja gk bsk pasien kontrol jkn gk sdh umur thn periksa jantung nunggu aplikasi y,neutral
verifikasi wajah gagal,negative
parah daftar masukin nomor hp nungguin kode opt ga nonggol cape nunggunya,negative
fitur pandu kadang suka error call centernya suka sibuk inovasi baru ada fitur chat,positive
menganggu skrining eror gimana ambil nomor antri,neutral
batal dah daftar,neutral
update aplikasi log out login,neutral
tlg dg jkn baik layan kalo lgi butuh eror banget eror,positive
tibatiba log out trus login eh daftar pas daftar no hp serta,neutral
aplikasi eror,neutral
aplikasi log out gilir log in ulang ga nik daftar makan administrasi daftar rumah sakit tolong baik nyaman,positive
bantu mudah guna kartu hilang ubah paskesterima kasih,positive
verifikasi ribet pakai foto wajah kayak pinjem duit udah gitu kode otp pesan ya pulsa pilih kirim gitu,neutral
jaring oke tp daftar susah,neutral
lancar aplikasi mantap,positive
suruh daftar trus daftargak login,neutral
aplikasi gak niat bobrok,neutral
moga depan layan masyarakat indo,neutral
bpjs bgt antri nya ruang udah kosong ga panggil,neutral
bagus mudah,positive
aplikasi cepatcuma updatenya,neutral
sulit bangettttt,negative
bantu kartu bpjs fisik hilang mana,neutral
mantap bantu ok,positive
captcha nya jgn sambung gitu dongjadi sulit login huruf angka nya gak,negative
akses nya mudah informatif,positive
muncul kode otp sms ubah data serta,neutral
batu good,neutral
akun kali kali coba masuk lupa sandi masalah kode gak kirim kirim nomor captha udah bener sampe instal uninstall aplikasi coba telfon call center aktif coba baik terimakasih,neutral
mobile jkn pilih menu canal autodebet butuh ubah autodebet manual aplikasi terupdate tolong bantu,neutral
mudah operasional,positive
keeren,neutral
nomor handphone kosong gilir daftar ulang data daftar silah login pas login verifikasi sulit muter kga gk arah yg,negative
terimakasih ubah sistem arah mudah semangat ya admin ubah,positive
layan,neutral
mantap manpaat yng bpjs perintah good,positive
aplikasi dobol,neutral
layan cepat bagus,positive
bantu,neutral
lumayan bantu obat ga antri rs,neutral
oke detail info,positive
alkhamdulillah udah,neutral
alhamdulillah mudah,positive
mudah serta,positive
aplikasi baru g bisa login alas koneksi internet,neutral
tolong baik aplikasi aplikasi bpjs loh aplikasi game butuh obat masyarakat indonesia,positive
allhamdulilah bantu terimakasih jkn solusi sulit,neutral
gabisa daftar woy,neutral
mantap udah mantap,positive
antri online tetep yg lgsg dahulu,neutral
bertanyagunanya daftar online ya klinik udh nunggu jam yg panggil nomer antri yg no urut a yg panggil duluuan a a lewatin pas tnya daftar duluan mang dahulukanmaksudnya gmna ya daftar online biar mudah cepat knpa yg duluan yg dahulu daftar online apk kalo gtu,positive
mudah cepat pindah faskes nya,positive
mantap jaya,positive
antri nunggu apotik jga udh jaman gak panggil panggil konfir mas apotik liat obat laci apotik ajatapi nggak panggil bos kanburuk layan nyakelamaan nunggu,neutral
aplikasi in bantu dlm obat antri bs online,neutral
y ok,neutral
jos mantap,positive
apk ko log out,neutral
apk buruk login ulang password tp tdk bs masuk,negative
login,neutral
layan ramah fast respon,neutral
aplikasi skrg klo masuk hrus login trstrs nge bugaplikasi pmerintahdata pnting tp errorbugharusnya aplikasi negara bagusmudah aman kuatini mlah enggakkesannya ecek smua,neutral
lupa sandidan kirim kode nomor daftar gak masuk jelek nya,negative
mantap aplikasi mudah cepat,positive
aplikasi sulit masyarakat baik mala sulit moto aplikasi bpjs sulit ngapain muda daftar aja susah berbenala developer gak sakit mata klean liat rating bintang,negative
verifikasi kode otp ga yaa udah kali kali gabisa,neutral
baik mudah paham bantu,positive
bantu mengubahmenambah serta cepat kantorhanya hp mudah cepat ubah jikan alamat salah terimakasih mobile jkn sukses ya,positive
kode verifikasi kirim,neutral
aplikasi bantu masyarakat proses tingkat obat,neutral
mantap mudah,positive
for apps easy tonuse so far,neutral
mudah verifikasi rubah faskes mudah ribet,positive
cepat efisien,positive
mobile jkn mudah daftar via online,positive
log out sndiri pas ambil no antri offline trus terang,neutral
susah banget sih nggak buka,negative
aplikasi jelek nunggu verif aja jengkel banget,negative
ganti alamat bikin bpjs anak anak bs pake bpjs dr nya tdk ya,neutral
applikasi rusak otp ga kirim kirim,negative
terima kasih jkndg aplikasi mudah,positive
mudah update skrining,positive
puas data layan dg cepat terima kasih,positive
aplikasi busuk log out melulu ribet priksa,neutral
gin banget applikasi buka,neutral
sangatt bagusss,neutral
moga yg harap aamiin,neutral
bumn bagus bintang,positive
coba serta ganti dr faskes,neutral
tambahin bintang nya pindah klinik aja nunggu minggu ribetbpjs bayar tolong mudah sistem nya ajar negara maju sat set,positive
bantu mudah,positive
aplikasi bagus mudah pakai suka,positive
aja,neutral
masuk nik password salah,neutral
aplikasi nya bgus update sdh bayar kantor bpjs aplikasi tunggak pemberitahuan nya coba perhati bantu aplikasi cuman ribet sja,neutral
bantu online ubah data serta,neutral
ampas stuck otp doang anj,neutral
verifikasi wajah tolong ganti model verifikasi ulang kali coba gak hp ku ip,neutral
apk keren banget smoga kembang utk mudah masyarakat akses fasilitas layan sehat,positive
layan muas,neutral
bpjs sdh maju tks bpjs moga depan maju tolong rakyat yg butuh tolong,neutral
eror tanggap solusi,positive
aplikasi buruk sinyal g susah buka aplikasi tambah perangkat nik ga efisien keluarga ayah anak tolong aplikasi perangkat dr nik,negative
masuk captcha nya loading,neutral
oke nice,positive
aplikasi nya perubahann baikk kurang eror nya surat rujuk hilang lumayan kurang daftar mudah nomor antri nya ss hilang rujuk online nya liat ss an nya d lengkap,negative
aplikasi bug,neutral
suka log out sendirikalau daftar online suka errorentah apk,positive
hebat keren tingaktkan,positive
tiada log out,neutral
mantap bangat bantu,positive
okeeeey,neutral
info kamar rs hapus aja aplikasi kamar pas rs penuh,neutral
daftar online muncul jadwal dokter sedia isi tanggal keluh dll,neutral
tolong verivikasi gak,neutral
pakai mobile jkn gampang,neutral
daftar bbrapa kali gak kirim kode otp nya payah,negative
mobile jkn gk buka aplikasi nya,neutral
trimakasih mudah akses,positive
aplikasi beban bikin gampang dapet obat pasien lempar sanasini binatang,neutral
akun log out,neutral
aplikasi mobile jkn sangan bantu obat online moga lagiuntuk layan nya terimakasih,neutral
lumayann,neutral
aplikasi susah nunggu otp nyampe taun nggak verifikasi tolong baik,neutral
top guys,neutral
sampahsering gak buka,neutral
playanan bagus,positive
bantu rakyat sulit rakyat verifikasi wajah aja ampe ga terang tulis udah lakuin tetep aja suruh verifikasi ulang aneh nya bantu sulit,negative
bikin emosi era digital aplikasi kaya gin indonesiahadeh,neutral
jkn mobile dulumau daftar faskes gak online systemnya tolak langsung faskesnya daftar antri kayak jaman jadulapakah rakyat sakit,neutral
bantu obat,neutral
bagus sayang pindah faskes kemarin tgl gagal trs tgl juli barus pindah tgl agustus,neutral
susah banget verifikasi kode otp ga masukmasuk udah coba kali,negative
awet,neutral
mantap cepat akurat,positive
bayar lunas status beranda jkn status tdk aktif mohon baik apk nya,positive
kluar gk jls bgt udh daftar susah bgt,negative
aplikasi busuk daftar program auto debit nga kaya gin masyarakat malas bayar cicil bpjs gilir bayar aplikasi error trus kalo sulit mending nga sok sok an bikin aplikasi buang anggar negara aja,negative
lihat nomor bpjs aja ribet kek pinjeman online ckckck apa an apk kek gin bikin ribet tinggal masukin nik doank susah knp video selfi kek pinjam online,negative
aplikasi membangongkan log out sendirimau login susahnik benarpassword captcha tp slh udah disi pulsa mohon coba heyyyy ayolahhh aplikasi mudah sulit perintah,neutral
aplikasi ga gunaaaa daftar gagal mulu gilir udah daftar tempat puskesmas buka aplikasi verifikasi long out aqun masuk gagal mulu daftar gagal muluuu suruh soba coba gagal,negative
coba bpjs yg hormat bpjs nonaktif pt bayar tunggak lagisementara pakai obat bisatapi nominal jalan sekarangpadahal ngurus mandiri suruh bayar tunggak yg lumayan kamipadahal terima upah,neutral
godddjob,neutral
susah verifikasi kode otp sms sulit dapat,negative
klw it ga becus kerja pecat jng susahin orang aplikasi error,negative
gimana apk ngak masuk aja susah kode captcha ngak,negative
mudah sehat gegaman,positive
daftar ribet minimal verifikasi wa sms suka jarang masuk,positive
repot telat bayar bpjs langsung beku minggu pasien nya kritis udah tinggal duluan bijak yg repot masyarakat,negative
aplikasi mudah bagus tunggak pmbayaran selesai langsung aktif kmbali,positive
mudah layan dapatar onlane,positive
great job,neutral
layan mantab,neutral
aplikasi perintah cepat lancar hasil input data daftar online minggu terang kuota penuh klinik yg tuju kosong daftar kuota sedia anak tambal gigi tambal lepas gak daftar online jadi m jkn keluarga alami ayo,positive
asu login perbaikono asu gel login e sedino login sedino login,neutral
aplikasi update kedip ngak login sandi salah sandi ngak ubah verifikasi sms coba ratus kali kode otp nya ndak kirim verifikasi kalo udah kode kirim mudah buruk bpjs bayar loh bulan kenapaa aplikasi aplikasi buruk solusi suruh nunggu mulu silah coba sampe sih,neutral
bagus ok sich bantu banget,positive
aplikasi ngga guna eror kode verifikasi nya ngga kirim daftar daftar daftar daftar ngga aplikasi mending hapus aja playstore,neutral
error daftar online gagal pas faskes maaf error kali minggu,negative
gampang obat,neutral
data nyala youtube lancar tpi pas buka aplikasi gabisa,neutral
aplikasi lancar kendala,neutral
kalo aplikasi kembang launching kalo rujuk verifikasi gak,neutral
layan burukaplikasi eror,neutral
bintang apk normal,neutral
tingkat,neutral
kerja apk nya buruk susah log in,negative
hmmmm daftar susah bangetmembuat bingung lagitrlebih otp tdak mask frfkasi wajah masalah jga,negative
daftar selfie senyum kalo orang stroke gimana senyum min,neutral
aplikasi tolol bantu,neutral
tolong tingkat performa aplikasi hp ram gb aplikasi lot login jariangnya oke tolong baik korupsi aja bisa,positive
apk ribet ga bantu sekalisalah no ktp dah bener kecewa,negative
aplikasi busuk abis update lelet,negative
ruaar biasyaaah,neutral
mudah jarang bukaterima kasih,positive
mudah guna,positive
si jkn ko banget akun bikin cape masuk nya,neutral
sayang nya eror,neutral
layan ubah aplikasi mobile jkn mantab,neutral
bantu layan cepat obat,positive
mohon sulit daftar rs nunggu bulan karena kuota pasien nya,negative
mudah,positive
moga sehat,neutral
aplikasi gak efisien login susah kode verifikasi gapernah masuk niat gak sih bikin aplikasi sehat akun nya log out,negative
login salah nik password catat passwordnya apk,neutral
niceeeeee,neutral
verivikasi daftar antri sulit skali,negative
banget log out suka down yah servernya bisa dokterdokter kasih liat aplikasi hadir banget nih udah dokter gak gak tau yah jauhjauh gak cuman loh bolakbalik,positive
daftar susah kali kode verifikasi gak kirim laku kali tolong baik servernya,neutral
kode otp gk kirim ampun dah no aktif jaring bagus yg salah woyyy udah ganti no tetep gk kirim cek versi server error mulu tolong tingkat performa apk cepat terimakasih,positive
apk cari gratis daftar bayar bulan bener gratis urus manual instansi perintah jan payah apk ni,negative
tibatiba logout ga logout ga masuk terang nik salah udah bener input nik nya loh,neutral
mantap baget respon cepat makasih,positive
verifikasi wajah gak susah banget sampe udah puluh kali nyoba kode otp kim tolong tingkat,negative
alhamdulillah koordinasi aplikasi bpjsnya sulit,negative
bantu aplikasi terima kasih,neutral
update,neutral
info admin verifikasi wajah hasil bintang auto nambah terimakasih,neutral
aplikasi yg mudah sulit guna lansiasering logout,neutral
ok bagus,positive
pas login no nik salah isi,neutral
susah mengupdate jkn mobile,negative
update yakemudian eror,neutral
knapa log out trs masukin sandi ga pdhl dah bener gimana tuh,neutral
cepat prosessnya,positive
ya mantap,positive
veri good,neutral
aplikasi yg pada logout kalang anjur aplikasi jkn lantas gimana yg lupa sandi nomer yg aktif pakai aplikasi merta tolong baik kalah orang,positive
kerenn bantu,neutral
mobile jkn sampah gagal login verifikasi via sms kode kirim ulang coba gagal login sistem nyusahin masyarakat,negative
daftar kolom captcha muter tolong baik rakyat susah,neutral
bagus banget layan d bpjs gratis,positive
sistem nya bobbrok sosoan via online bkn ribet susah sms nya ga kirim kirim anehh sistem ini,negative
alaaaaaah anggar d gedein otak kecil apk otp ajh ga nongol kalah ama apk judol tolol,neutral
update ga bsa buka si,neutral
mantap tingkat,positive
aplikasi jkn mobile mudah ubah data aplikasi nya kirim smswa pandawa daftar antre kontrol dokter mudah aplikasi nya mana,positive
bpjs nonaktif obat rsj nya,neutral
aplikasi sulit login kendala tolong baik aplikasi mudah guna,positive
ga sih udah kali ngirim nomor hp nunggu otp aja lamaaaa bangett ga kirim kirim nyaa gimana mudah bikin emosi aja suruh daftar tapiii kenapaaaa susaaaaah,positive
aplikasi bantu daftar online,neutral
bagus layan,positive
